registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Installed capacity (MW),delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,7.15,2025-04-09T10:00:00,2025-04-09T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,6.61,2025-04-09T10:30:00,2025-04-09T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,6.5,2025-04-09T11:00:00,2025-04-09T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,6.75,2025-04-09T11:30:00,2025-04-09T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,6.93,2025-04-09T12:00:00,2025-04-09T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,6.58,2025-04-09T12:30:00,2025-04-09T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,6.34,2025-04-09T13:00:00,2025-04-09T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,6.39,2025-04-09T13:30:00,2025-04-09T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-0.75,2025-04-09T14:00:00,2025-04-09T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,29,4.31,2025-04-09T14:00:00,2025-04-09T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,41,-6,2025-04-09T18:00:00,2025-04-09T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,29,-5.13,2025-04-09T22:00:00,2025-04-10T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,1.54,2025-04-10T02:00:00,2025-04-10T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,0,2025-04-10T02:30:00,2025-04-10T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,1,2025-04-10T03:00:00,2025-04-10T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,1,2025-04-10T03:30:00,2025-04-10T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,0,2025-04-10T04:00:00,2025-04-10T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,7.04,2025-04-10T04:30:00,2025-04-10T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,11.25,2025-04-10T05:00:00,2025-04-10T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,11.25,2025-04-10T05:30:00,2025-04-10T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-4.5,2025-04-10T06:00:00,2025-04-10T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,35,7.87,2025-04-10T10:00:00,2025-04-10T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,27,3.99,2025-04-10T10:00:00,2025-04-10T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,36,7.69,2025-04-10T14:00:00,2025-04-10T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,35,8.69,2025-04-10T14:00:00,2025-04-10T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-5.25,2025-04-10T18:00:00,2025-04-10T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,33,-3.13,2025-04-10T22:00:00,2025-04-11T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,1,2025-04-11T02:00:00,2025-04-11T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,1,2025-04-11T02:30:00,2025-04-11T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,1,2025-04-11T03:00:00,2025-04-11T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,1,2025-04-11T03:30:00,2025-04-11T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,1,2025-04-11T04:00:00,2025-04-11T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,7.6,2025-04-11T04:30:00,2025-04-11T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,9.72,2025-04-11T05:00:00,2025-04-11T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,9.64,2025-04-11T05:30:00,2025-04-11T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-5.2,2025-04-11T06:00:00,2025-04-11T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,35,8.82,2025-04-11T10:00:00,2025-04-11T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,23,4.6,2025-04-11T10:00:00,2025-04-11T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,36,4.38,2025-04-11T14:00:00,2025-04-11T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,35,4.29,2025-04-11T14:00:00,2025-04-11T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-5.5,2025-04-11T18:00:00,2025-04-11T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-5.22,2025-04-11T22:00:00,2025-04-12T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-4.81,2025-04-12T02:00:00,2025-04-12T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-5.52,2025-04-12T06:00:00,2025-04-12T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,35,8,2025-04-12T10:00:00,2025-04-12T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,15,5.34,2025-04-12T10:00:00,2025-04-12T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,20,9.32,2025-04-12T14:00:00,2025-04-12T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,19,8.4,2025-04-12T14:00:00,2025-04-12T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-1.75,2025-04-12T18:00:00,2025-04-12T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-4.03,2025-04-12T22:00:00,2025-04-13T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,29,6.38,2025-04-13T02:00:00,2025-04-13T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,35,6.86,2025-04-13T06:00:00,2025-04-13T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,35,1.91,2025-04-13T06:00:00,2025-04-13T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,3.5,2025-04-13T10:00:00,2025-04-13T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,3.87,2025-04-13T14:00:00,2025-04-13T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-0.98,2025-04-13T18:00:00,2025-04-13T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-0.25,2025-04-13T22:00:00,2025-04-14T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,35,8.23,2025-04-14T02:00:00,2025-04-14T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,31,6.28,2025-04-14T02:00:00,2025-04-14T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,0,2025-04-14T06:00:00,2025-04-14T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,3,2025-04-14T10:00:00,2025-04-14T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,3,2025-04-14T10:30:00,2025-04-14T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,3,2025-04-14T11:00:00,2025-04-14T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,1.59,2025-04-14T11:30:00,2025-04-14T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,6,2025-04-14T12:00:00,2025-04-14T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,6.35,2025-04-14T12:30:00,2025-04-14T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,5.87,2025-04-14T13:00:00,2025-04-14T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,6.31,2025-04-14T13:30:00,2025-04-14T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,27,5.49,2025-04-14T14:00:00,2025-04-14T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,25,4.43,2025-04-14T14:00:00,2025-04-14T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-4.33,2025-04-14T18:00:00,2025-04-14T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,33,-2.18,2025-04-14T22:00:00,2025-04-15T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,30,-0.23,2025-04-15T02:00:00,2025-04-15T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-0.98,2025-04-15T06:00:00,2025-04-15T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,15,6.38,2025-04-15T06:00:00,2025-04-15T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,5.78,2025-04-15T10:00:00,2025-04-15T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,5.78,2025-04-15T10:30:00,2025-04-15T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,4.05,2025-04-15T11:00:00,2025-04-15T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,3.72,2025-04-15T11:30:00,2025-04-15T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,8.97,2025-04-15T12:00:00,2025-04-15T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,7.83,2025-04-15T12:30:00,2025-04-15T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,6.21,2025-04-15T13:00:00,2025-04-15T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,25,3,2025-04-15T13:30:00,2025-04-15T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-1,2025-04-15T14:00:00,2025-04-15T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,29,6.17,2025-04-15T14:00:00,2025-04-15T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-4.06,2025-04-15T18:00:00,2025-04-15T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,34,8.22,2025-04-15T22:00:00,2025-04-16T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,24,1.31,2025-04-15T22:00:00,2025-04-16T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,32,2.79,2025-04-16T02:00:00,2025-04-16T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,25,9.71,2025-04-16T02:00:00,2025-04-16T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,36,6.69,2025-04-16T06:00:00,2025-04-16T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,12,6.69,2025-04-16T06:00:00,2025-04-16T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1.82,2025-04-16T10:00:00,2025-04-16T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0.1,2025-04-16T10:30:00,2025-04-16T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1.36,2025-04-16T11:00:00,2025-04-16T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,2.66,2025-04-16T11:30:00,2025-04-16T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1.11,2025-04-16T12:00:00,2025-04-16T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1.34,2025-04-16T12:30:00,2025-04-16T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1.39,2025-04-16T13:00:00,2025-04-16T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-16T13:30:00,2025-04-16T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-16T14:00:00,2025-04-16T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-16T14:30:00,2025-04-16T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1.15,2025-04-16T15:00:00,2025-04-16T15:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-16T15:30:00,2025-04-16T16:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-16T16:00:00,2025-04-16T16:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-16T16:30:00,2025-04-16T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,5.8,2025-04-16T17:00:00,2025-04-16T17:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,9.75,2025-04-16T17:30:00,2025-04-16T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,34,1.5,2025-04-16T18:00:00,2025-04-16T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,13,6.95,2025-04-16T18:00:00,2025-04-16T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,6.5,2025-04-16T23:00:00,2025-04-16T23:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,4.5,2025-04-16T23:30:00,2025-04-17T00:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,2.75,2025-04-17T00:00:00,2025-04-17T00:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-17T00:30:00,2025-04-17T01:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,4.5,2025-04-17T01:00:00,2025-04-17T01:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1.38,2025-04-17T01:30:00,2025-04-17T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1.34,2025-04-17T02:00:00,2025-04-17T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0,2025-04-17T02:30:00,2025-04-17T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-17T03:00:00,2025-04-17T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-17T03:30:00,2025-04-17T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-17T04:00:00,2025-04-17T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,7.39,2025-04-17T04:30:00,2025-04-17T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,7.64,2025-04-17T05:00:00,2025-04-17T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,15.34,2025-04-17T05:30:00,2025-04-17T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,38,-0.44,2025-04-17T06:00:00,2025-04-17T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,12,6.38,2025-04-17T06:00:00,2025-04-17T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,6.94,2025-04-17T10:00:00,2025-04-17T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,6.52,2025-04-17T10:30:00,2025-04-17T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,7.32,2025-04-17T11:00:00,2025-04-17T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,6.89,2025-04-17T11:30:00,2025-04-17T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,5.84,2025-04-17T12:00:00,2025-04-17T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,4.4,2025-04-17T12:30:00,2025-04-17T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,3.9,2025-04-17T13:00:00,2025-04-17T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,3.9,2025-04-17T13:30:00,2025-04-17T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,7.27,2025-04-17T14:00:00,2025-04-17T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,7.27,2025-04-17T14:30:00,2025-04-17T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-17T15:00:00,2025-04-17T15:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,7.27,2025-04-17T15:30:00,2025-04-17T16:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,9.12,2025-04-17T16:00:00,2025-04-17T16:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,8.59,2025-04-17T16:30:00,2025-04-17T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,10.88,2025-04-17T17:00:00,2025-04-17T17:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,7.44,2025-04-17T17:30:00,2025-04-17T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0,2025-04-17T23:00:00,2025-04-17T23:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-17T23:30:00,2025-04-18T00:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0.36,2025-04-18T00:00:00,2025-04-18T00:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0.36,2025-04-18T00:30:00,2025-04-18T01:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0,2025-04-18T01:00:00,2025-04-18T01:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0.72,2025-04-18T01:30:00,2025-04-18T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0,2025-04-18T02:00:00,2025-04-18T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0.72,2025-04-18T02:30:00,2025-04-18T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0.72,2025-04-18T03:00:00,2025-04-18T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0,2025-04-18T03:30:00,2025-04-18T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0,2025-04-18T04:00:00,2025-04-18T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,8.7,2025-04-18T04:30:00,2025-04-18T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,10.22,2025-04-18T05:00:00,2025-04-18T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,6.52,2025-04-18T05:30:00,2025-04-18T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,38,-0.07,2025-04-18T06:00:00,2025-04-18T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,28,5.11,2025-04-18T06:00:00,2025-04-18T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,6.88,2025-04-18T10:00:00,2025-04-18T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,7.32,2025-04-18T10:30:00,2025-04-18T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,7.32,2025-04-18T11:00:00,2025-04-18T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,7.66,2025-04-18T11:30:00,2025-04-18T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,5.65,2025-04-18T12:00:00,2025-04-18T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,4.9,2025-04-18T12:30:00,2025-04-18T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,5.6,2025-04-18T13:00:00,2025-04-18T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,3.04,2025-04-18T13:30:00,2025-04-18T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-18T14:00:00,2025-04-18T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,3.38,2025-04-18T14:30:00,2025-04-18T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,3.38,2025-04-18T15:00:00,2025-04-18T15:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,2.75,2025-04-18T15:30:00,2025-04-18T16:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,2.25,2025-04-18T16:00:00,2025-04-18T16:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,8.07,2025-04-18T16:30:00,2025-04-18T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,9.28,2025-04-18T17:00:00,2025-04-18T17:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,11.25,2025-04-18T17:30:00,2025-04-18T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DMH,52,38,2.25,2025-04-18T18:00:00,2025-04-18T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DML,52,13,9,2025-04-18T18:00:00,2025-04-18T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,43,4.08,2025-04-18T22:00:00,2025-04-19T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCH,52,43,2.32,2025-04-18T22:00:00,2025-04-19T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-19T02:00:00,2025-04-19T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-19T02:30:00,2025-04-19T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,1,2025-04-19T03:00:00,2025-04-19T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0.4,2025-04-19T03:30:00,2025-04-19T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,37,0,2025-04-19T04:00:00,2025-04-19T04:30:00,,
